Open,High,Low,Close,Adj Close,Volume
209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,177.20501708984375,159521700
204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,176.7830352783203,153067200
205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,177.18783569335938,118939000
206.97999572753906,208.61000061035156,206.9600067138672,208.25,179.34950256347656,96180400
207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,177.7820587158203,126768700
206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,177.1533660888672,137303600
205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,177.7906951904297,86900900
205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,178.98777770996094,114368200
207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,178.5141143798828,81236300
207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,179.11695861816406,89351900
207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,179.90928649902344,85548900
209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,180.89108276367188,72722900
209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,180.07289123535156,74436600
208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,180.41741943359375,75099900
210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,181.22695922851562,99529300
210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,181.1752471923828,68934900
208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,179.09112548828125,191113200
209.05999755859375,210.25,208.9600067138672,209.85000610351562,180.72743225097656,92189500
210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,180.51219177246094,72559800
210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,181.3992156982422,78264600
210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,181.8556365966797,102585900
211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,182.2776641845703,61327400
212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,181.51976013183594,79358100
210.74000549316406,211.5,209.3300018310547,211.44000244140625,182.09683227539062,86863500
210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,181.34754943847656,125684900
209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,179.53036499023438,161304900
209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,181.47674560546875,103399700
211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,181.993408203125,70927200
211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,179.90928649902344,113326200
209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,179.1686248779297,135060200
207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,179.8834686279297,88244900
210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,182.25184631347656,155877300
211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,181.3819580078125,75708100
209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,180.8394012451172,119727600
210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,180.8738555908203,94667900
211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,182.75994873046875,95934000
212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,182.9580078125,76510100
212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,183.5264129638672,74549700
213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,183.46609497070312,72114600
213.14999389648438,213.77999877929688,212.5,212.8800048828125,183.3369903564453,76857500
212.7100067138672,213.75,212.50999450683594,213.5,183.87088012695312,64764600
213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,183.4317169189453,57433500
212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,181.45948791503906,124308600
211.25,212.97999572753906,210.75999450683594,212.6999969482422,183.1819305419922,93214000
212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,182.9752960205078,74974600
212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,181.83840942382812,124919600
211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,182.208740234375,93338800
211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,182.02789306640625,91531000
212.0,212.6699981689453,211.3300018310547,211.9199981689453,182.51019287109375,87820900
211.07000732421875,211.86000061035156,209.75,210.1300048828125,180.96861267089844,151882800
209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,180.65853881835938,121704700
209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,179.54762268066406,89063300
208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,179.52174377441406,105034700
209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,181.6747283935547,134551300
211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,182.2604522705078,73876400
210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,180.86521911621094,135382400
208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,180.09017944335938,124384200
208.92999267578125,210.35000610351562,208.72000122070312,210.25,181.07192993164062,85308200
210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,181.36473083496094,126708600
211.30999755859375,213.33999633789062,210.6300048828125,212.77999877929688,183.25086975097656,165867900
211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,182.43736267089844,130478700
211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,183.3719940185547,70696000
212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,183.5017852783203,68476800
211.72000122070312,212.1699981689453,210.47000122070312,210.5,182.1690673828125,92307300
211.10000610351562,211.25,209.77000427246094,209.86000061035156,181.61517333984375,97107400
210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,181.58058166503906,104174800
208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,177.7727508544922,202621300
207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,178.1448974609375,182925100
207.72999572753906,208.02999877929688,206.55999755859375,207.5,179.57284545898438,135979900
208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,179.40838623046875,104373700
205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,178.89779663085938,117975400
206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,180.02281188964844,173820200
206.4199981689453,206.75999450683594,204.25,204.52999877929688,177.0025634765625,164020100
207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,177.32272338867188,144113100
207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,179.55555725097656,129456900
208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,181.5373077392578,106069400
209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,182.3247833251953,81709600
210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,182.2642364501953,97914100
211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,183.72677612304688,106683300
212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,183.88253784179688,89030000
212.75,213.17999267578125,212.2100067138672,212.58999633789062,183.97775268554688,70446800
212.42999267578125,212.74000549316406,211.38999938964844,211.75,183.25082397460938,77965000
210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,182.92196655273438,88667900
211.52999877929688,211.64999389648438,209.75,210.17999267578125,181.89212036132812,90509100
210.3000030517578,210.3699951171875,207.60000610351562,208.0,180.0055389404297,117755000
206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,178.95838928222656,132361100
207.7899932861328,209.5,206.8000030517578,209.3300018310547,181.1565399169922,123544800
209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,182.4027099609375,105791300
210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,182.4459991455078,91304400
211.4199981689453,211.4499969482422,210.16000366210938,210.5,182.1690673828125,103266900
210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,181.5546417236328,113965700
209.6999969482422,210.25,208.8000030517578,209.3800048828125,181.19981384277344,81820800
210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,181.79693603515625,85786800
210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,180.30844116210938,116030800
208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,179.96226501464844,117858000
209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,182.2296600341797,80270700
208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,180.58538818359375,126081400
207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,180.80169677734375,172123700
208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,180.5767059326172,89383300
208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,181.23443603515625,72786500
208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,182.24693298339844,79072600
210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,181.7190399169922,71692700
209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,180.282470703125,172946000
206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,176.5179443359375,194327900
201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,171.2042999267578,346588500
187.49000549316406,197.47999572753906,182.39999389648438,189.5,163.99542236328125,507244300
195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,162.0655517578125,369833100
192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,168.28787231445312,339257000
197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,172.45054626464844,274143900
198.5,199.83999633789062,197.9199981689453,199.27999877929688,172.4591522216797,160414400
198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,171.06582641601562,163298800
193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,165.9599151611328,256000400
194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,169.11000061035156,160269300
196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,169.23114013671875,152087800
192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,166.66954040527344,207081000
195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,170.85816955566406,116025700
199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,168.573486328125,149347700
194.55999755859375,197.22000122070312,194.25,195.85000610351562,169.4907684326172,158611100
195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,170.2610321044922,119691200
196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,169.62925720214844,79452000
196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,171.74949645996094,113806200
198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,173.2379913330078,99581600
200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,172.84861755371094,276046600
195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,170.0239715576172,223657500
196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,170.90257263183594,105726200
193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,168.68434143066406,153890900
194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,168.41461181640625,92790600
192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,167.80569458007812,159378800
194.63999938964844,195.0,191.80999755859375,192.85000610351562,167.76220703125,155054800
191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,163.55181884765625,178515900
188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,163.6475067138672,159045600
190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,166.70089721679688,163452000
192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,167.1359100341797,131079000
189.77000427246094,195.02999877929688,189.1199951171875,195.0,169.63253784179688,211003300
196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,172.651123046875,126320800
198.30999755859375,198.97999572753906,197.0,197.7899932861328,172.05958557128906,110274500
198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,173.46884155273438,124307300
198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,175.03469848632812,153055200
201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,175.1390838623047,107069200
201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,175.30433654785156,56395600
200.64999389648438,202.16000366210938,200.0500030517578,200.25,174.19955444335938,88038700
200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,173.36444091796875,99106200
200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,176.02638244628906,134142200
202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,176.82667541503906,114580100
202.5,203.3699951171875,202.1300048828125,203.3699951171875,176.9136505126953,76523900
202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,176.68746948242188,78448500
203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,175.59140014648438,102038000
202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,178.5577850341797,174911700
207.25,207.9499969482422,206.3000030517578,207.50999450683594,180.5150909423828,144442300
207.3000030517578,207.3699951171875,206.55999755859375,207.0,180.07147216796875,69033000
206.1999969482422,207.0,205.7899932861328,206.60000610351562,179.72348022460938,77905800
207.0,208.97999572753906,206.2100067138672,208.9499969482422,181.76776123046875,135906700
208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,181.6633758544922,90525500
209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,180.8804473876953,131076900
208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,183.0204315185547,86270800
209.97000122070312,211.66000366210938,209.6999969482422,211.0,183.55108642578125,95246100
211.35000610351562,211.5,209.72000122070312,210.36000061035156,182.99435424804688,96224500
210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,182.81166076660156,78408700
209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,182.71597290039062,110471500
209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,181.01092529296875,131008700
207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,181.42849731445312,75874600
208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,180.71519470214844,67846000
206.5,207.05999755859375,204.82000732421875,204.83999633789062,178.1924285888672,121315200
204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,176.19163513183594,153577100
202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,178.87098693847656,117645200
205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,178.740478515625,121123700
206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,181.57643127441406,121342500
208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,181.41981506347656,88220500
209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,182.08094787597656,94011500
209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,181.8721466064453,64931200
207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,182.11573791503906,98874400
209.5,209.74000549316406,209.00999450683594,209.32000732421875,182.0896759033203,51980100
209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,182.2984161376953,37317800
209.75,209.88999938964844,208.55999755859375,208.69000244140625,181.54161071777344,112822700
209.44000244140625,210.82000732421875,209.11000061035156,210.67999267578125,183.27264404296875,97858400
210.6199951171875,211.0,208.22999572753906,208.52999877929688,181.40243530273438,108441300
208.8300018310547,209.14999389648438,204.75,205.61000061035156,178.86227416992188,166224200
205.61000061035156,209.97000122070312,205.61000061035156,209.6199951171875,182.3505859375,192913900
209.22999572753906,209.72999572753906,207.1999969482422,208.35000610351562,181.245849609375,102027100
206.49000549316406,208.2899932861328,205.77999877929688,206.9499969482422,180.0279541015625,103372400
206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789062,178.6273956298828,162401500
205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,179.08848571777344,116128900
203.35000610351562,204.13999938964844,201.50999450683594,201.8800048828125,175.6175079345703,211173300
202.07000732421875,203.0500030517578,199.9499969482422,202.89999389648438,176.5048065185547,182385200
204.6999969482422,206.11000061035156,202.8699951171875,205.02999877929688,178.3577117919922,154069600
206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,180.96742248535156,197017000
208.39999389648438,208.47999572753906,204.83999633789062,204.86000061035156,178.2098388671875,173092500
202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,175.03501892089844,251393500
201.41000366210938,201.8800048828125,200.08999633789062,201.6699981689453,176.4789276123047,99094300
202.72000122070312,203.85000610351562,201.5500030517578,203.5,178.08035278320312,111026200
204.69000244140625,206.07000732421875,204.5800018310547,206.02000427246094,180.2855682373047,110987200
205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,179.98800659179688,48539600
204.86000061035156,205.25999450683594,203.94000244140625,205.2100067138672,179.57669067382812,65899900
206.50999450683594,207.7899932861328,206.47000122070312,207.39999389648438,181.49317932128906,92640700
207.11000061035156,207.2100067138672,205.75999450683594,205.92999267578125,180.20677185058594,63317700
205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,178.40411376953125,114877900
200.49000549316406,201.02999877929688,198.58999633789062,201.02000427246094,175.91012573242188,222353500
201.39999389648438,201.89999389648438,200.0500030517578,201.36000061035156,176.20765686035156,110845800
198.33999633789062,200.05999755859375,197.60000610351562,198.82000732421875,173.98489379882812,152112600
195.3300018310547,197.44000244140625,193.58999633789062,194.0500030517578,169.8107452392578,213436100
195.19000244140625,195.85000610351562,191.5800018310547,191.9199981689453,167.9468231201172,209817200
193.00999450683594,193.41000366210938,189.82000732421875,192.11000061035156,168.11305236816406,187941300
193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210938,169.46951293945312,172330500
194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,165.24278259277344,221168900
189.5500030517578,193.25999450683594,187.66000366210938,191.92999267578125,167.9555206298828,240795600
186.77000427246094,188.75999450683594,185.52000427246094,187.80999755859375,164.3502197265625,324846400
189.9600067138672,190.11000061035156,186.1999969482422,188.05999755859375,164.56895446777344,195244400
185.02999877929688,187.5,181.02000427246094,185.64999389648438,162.4600372314453,286547800
186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,163.3700714111328,195772900
189.77999877929688,190.75999450683594,188.8800048828125,190.52000427246094,166.72169494628906,168319600
189.9199981689453,190.14999389648438,187.41000366210938,187.63999938964844,164.20144653320312,130371700
188.4199981689453,190.52999877929688,188.02000427246094,190.1999969482422,166.44166564941406,141036800
189.5800018310547,191.55999755859375,187.05999755859375,188.1300048828125,164.63021850585938,185681700
189.9600067138672,190.1999969482422,187.16000366210938,189.11000061035156,165.4878387451172,143798800
190.02000427246094,193.8800048828125,189.8800048828125,193.72000122070312,169.52195739746094,210529300
192.52999877929688,194.5800018310547,191.83999633789062,193.64999389648438,169.460693359375,136061600
191.9600067138672,191.97000122070312,189.5399932861328,190.16000366210938,166.4066619873047,182564900
191.41000366210938,191.77999877929688,187.10000610351562,191.3000030517578,167.4042510986328,205054900
190.7100067138672,192.75,189.9600067138672,191.60000610351562,167.66676330566406,139531800
190.99000549316406,191.6699981689453,187.1999969482422,187.9499969482422,164.4727325439453,180788300
185.77000427246094,186.1199951171875,182.8000030517578,185.4199981689453,162.2587127685547,191526700
183.36000061035156,186.94000244140625,183.1999969482422,185.42999267578125,162.26744079589844,184513100
186.41000366210938,188.33999633789062,185.1199951171875,185.27000427246094,162.1275177001953,148214100
182.33999633789062,184.10000610351562,181.08999633789062,182.86000061035156,160.0185089111328,219058900
184.9600067138672,186.64999389648438,183.9600067138672,186.6300048828125,163.31761169433594,127632400
188.77000427246094,189.80999755859375,187.6300048828125,189.77999877929688,166.07412719726562,120250700
191.16000366210938,193.32000732421875,191.00999450683594,192.8800048828125,168.7869110107422,136009500
193.1999969482422,193.27000427246094,191.72000122070312,192.08999633789062,168.09556579589844,102343000
191.1699981689453,192.17999267578125,190.4499969482422,192.0,168.01686096191406,114793000
193.8699951171875,194.9499969482422,193.7899932861328,194.77999877929688,170.44955444335938,103640300
194.0,194.32000732421875,192.17999267578125,192.32000732421875,168.29690551757812,111455300
190.6300048828125,193.52999877929688,189.32000732421875,193.1999969482422,169.06689453125,150812200
193.72999572753906,195.5500030517578,192.8300018310547,195.5399932861328,171.11460876464844,110728300
196.57000732421875,196.67999267578125,194.89999389648438,195.08999633789062,170.72084045410156,129833700
195.11000061035156,196.22999572753906,193.3300018310547,193.55999755859375,169.38198852539062,125918100
195.00999450683594,198.2100067138672,194.4499969482422,198.11000061035156,173.36361694335938,141799700
197.74000549316406,199.05999755859375,197.25,199.0,174.14247131347656,102415000
198.7899932861328,199.8000030517578,198.11000061035156,199.77999877929688,174.82498168945312,95172200
200.00999450683594,201.35000610351562,199.02999877929688,200.42999267578125,175.39376831054688,129293600
199.33999633789062,201.07000732421875,199.25,200.58999633789062,175.53384399414062,100219000
199.32000732421875,199.9199981689453,198.2100067138672,198.39999389648438,173.61737060546875,123974900
199.36000061035156,199.7899932861328,198.42999267578125,199.3800048828125,174.47496032714844,94801200
199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,174.614990234375,156838700
201.25999450683594,202.80999755859375,199.52000427246094,202.75999450683594,177.43275451660156,137964500
202.16000366210938,203.0399932861328,201.77000427246094,202.5,177.2052459716797,73612000
201.36000061035156,202.52999877929688,201.0500030517578,202.1699981689453,176.91644287109375,93169100
201.60000610351562,203.82000732421875,201.5500030517578,203.33999633789062,177.94032287597656,129303200
203.24000549316406,205.22999572753906,202.77000427246094,204.6300048828125,179.0692138671875,134278500
204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,179.77285766601562,138372400
204.07000732421875,204.94000244140625,203.8000030517578,204.6699981689453,180.02793884277344,72926700
203.75999450683594,205.22999572753906,203.57000732421875,204.55999755859375,179.93116760253906,97471900
204.11000061035156,204.3300018310547,203.00999450683594,203.2100067138672,178.74371337890625,81052500
202.0,203.16000366210938,201.74000549316406,203.1199951171875,178.66458129882812,84360900
203.61000061035156,203.86000061035156,202.7100067138672,203.24000549316406,178.77011108398438,62408200
202.75999450683594,205.25,202.39999389648438,205.1199951171875,180.42376708984375,92922900
206.3000030517578,206.8699951171875,205.58999633789062,206.02000427246094,181.2154083251953,86365300
205.91000366210938,206.41000366210938,205.3300018310547,205.52000427246094,180.77560424804688,94584100
204.35000610351562,207.13999938964844,203.97999572753906,206.9199981689453,182.0070343017578,114423500
206.8300018310547,207.07000732421875,205.88999938964844,206.25,181.4176483154297,63497000
204.6699981689453,206.25999450683594,203.88999938964844,204.19000244140625,179.60574340820312,99662200
204.19000244140625,206.49000549316406,203.97999572753906,206.4199981689453,181.56723022460938,91839800
205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,179.39462280273438,113859000
205.33999633789062,205.85000610351562,203.8699951171875,204.5,179.87838745117188,95040600
205.25,206.07000732421875,203.91000366210938,204.02000427246094,179.45619201660156,83757500
204.22000122070312,206.25,203.6999969482422,205.9199981689453,181.12741088867188,115350600
207.0,208.10000610351562,206.83999633789062,208.0,182.95703125,96336400
208.07000732421875,208.60000610351562,207.60000610351562,208.00999450683594,182.96580505371094,65212900
